fecha,pais,id_campaña,canal,gasto
2025-04-20,Argentina,social_Argentina,social,1976.55
2025-04-21,Mexico,organic_Mexico,organic,2272.37
2025-04-21,Mexico,paid_search_Mexico,paid_search,2996.17
2025-04-21,Mexico,social_Mexico,social,2565.03
2025-04-21,Colombia,organic_Colombia,organic,1006.44
2025-04-21,Colombia,paid_search_Colombia,paid_search,777.23
2025-04-21,Colombia,social_Colombia,social,741.92
2025-04-21,Argentina,organic_Argentina,organic,2822.89
2025-04-21,Argentina,paid_search_Argentina,paid_search,567.44
2025-04-21,Argentina,social_Argentina,social,923.22
2025-04-22,Mexico,organic_Mexico,organic,1893.79
2025-04-22,Mexico,paid_search_Mexico,paid_search,908.37
2025-04-22,Mexico,social_Mexico,social,2442.91
2025-04-22,Colombia,organic_Colombia,organic,1680.74
2025-04-22,Colombia,paid_search_Colombia,paid_search,2481.71
2025-04-22,Colombia,social_Colombia,social,1095.04
2025-04-22,Argentina,organic_Argentina,organic,2823.71
2025-04-22,Argentina,paid_search_Argentina,paid_search,1944.43
2025-04-22,Argentina,social_Argentina,social,1433.06
2025-04-23,Mexico,organic_Mexico,organic,1129.78
2025-04-23,Mexico,paid_search_Mexico,paid_search,614.26
2025-04-23,Mexico,social_Mexico,social,1129.52
2025-04-23,Colombia,organic_Colombia,organic,1262.89
2025-04-23,Colombia,paid_search_Colombia,paid_search,666.44
2025-04-23,Colombia,social_Colombia,social,1829.06
2025-04-23,Argentina,organic_Argentina,organic,1700.03
2025-04-23,Argentina,paid_search_Argentina,paid_search,2611.31
2025-04-23,Argentina,social_Argentina,social,533.26
2025-04-24,Mexico,organic_Mexico,organic,2044.46
2025-04-24,Mexico,paid_search_Mexico,paid_search,1488.65
2025-04-24,Mexico,social_Mexico,social,2084.1
2025-04-24,Colombia,organic_Colombia,organic,1018.16
2025-04-24,Colombia,paid_search_Colombia,paid_search,1690.43
2025-04-24,Colombia,social_Colombia,social,654.09
2025-04-24,Argentina,organic_Argentina,organic,2186.89
2025-04-24,Argentina,paid_search_Argentina,paid_search,562.54
2025-04-24,Argentina,social_Argentina,social,2036.86
2025-04-25,Mexico,organic_Mexico,organic,2386.72
2025-04-25,Mexico,paid_search_Mexico,paid_search,1969.2
2025-04-25,Mexico,social_Mexico,social,2703.03
2025-04-25,Colombia,organic_Colombia,organic,1766.91
2025-04-25,Colombia,paid_search_Colombia,paid_search,1306.41
2025-04-25,Colombia,social_Colombia,social,875.18
2025-04-25,Argentina,organic_Argentina,organic,2080.03
2025-04-25,Argentina,paid_search_Argentina,paid_search,1599.28
2025-04-25,Argentina,social_Argentina,social,2734.16
2025-04-26,Mexico,organic_Mexico,organic,948.6
2025-04-26,Mexico,paid_search_Mexico,paid_search,1633.72
2025-04-26,Mexico,social_Mexico,social,1312.54
2025-04-26,Colombia,organic_Colombia,organic,1813.5
2025-04-26,Colombia,paid_search_Colombia,paid_search,2839.17
2025-04-26,Colombia,social_Colombia,social,2264.98
2025-04-26,Argentina,organic_Argentina,organic,1003.21
2025-04-26,Argentina,paid_search_Argentina,paid_search,611.18
2025-04-26,Argentina,social_Argentina,social,1541.78
2025-04-27,Mexico,organic_Mexico,organic,925.58
2025-04-27,Mexico,paid_search_Mexico,paid_search,1453.88
2025-04-27,Mexico,social_Mexico,social,1422.36
2025-04-27,Colombia,organic_Colombia,organic,2570.16
2025-04-27,Colombia,paid_search_Colombia,paid_search,2326.63
2025-04-27,Colombia,social_Colombia,social,785.18
2025-04-27,Argentina,organic_Argentina,organic,1933.99
2025-04-27,Argentina,paid_search_Argentina,paid_search,2424.53
2025-04-27,Argentina,social_Argentina,social,735.66
2025-04-28,Mexico,organic_Mexico,organic,2818.57
2025-04-28,Mexico,paid_search_Mexico,paid_search,1961.82
2025-04-28,Mexico,social_Mexico,social,2663.32
2025-04-28,Colombia,organic_Colombia,organic,1066.53
2025-04-28,Colombia,paid_search_Colombia,paid_search,1300.17
2025-04-28,Colombia,social_Colombia,social,2651.21
2025-04-28,Argentina,organic_Argentina,organic,585.09
2025-04-28,Argentina,paid_search_Argentina,paid_search,670.13
2025-04-28,Argentina,social_Argentina,social,2376.12
2025-04-29,Mexico,organic_Mexico,organic,1225.31
2025-04-29,Mexico,paid_search_Mexico,paid_search,2709.97
2025-04-29,Mexico,social_Mexico,social,1925.3
2025-04-29,Colombia,organic_Colombia,organic,1671.9
2025-04-29,Colombia,paid_search_Colombia,paid_search,1337.15
2025-04-29,Colombia,social_Colombia,social,1267.94
2025-04-29,Argentina,organic_Argentina,organic,1610.19
2025-04-29,Argentina,paid_search_Argentina,paid_search,1890.25
2025-04-29,Argentina,social_Argentina,social,1623.33
2025-04-30,Mexico,organic_Mexico,organic,2916.94
2025-04-30,Mexico,paid_search_Mexico,paid_search,1338.84
2025-04-30,Mexico,social_Mexico,social,1012.43
2025-04-30,Colombia,organic_Colombia,organic,2917.53
2025-04-30,Colombia,paid_search_Colombia,paid_search,935.46
2025-04-30,Colombia,social_Colombia,social,1029.55
2025-04-30,Argentina,organic_Argentina,organic,846.33
2025-04-30,Argentina,paid_search_Argentina,paid_search,864.43
2025-04-30,Argentina,social_Argentina,social,1739.55
2025-05-01,Mexico,organic_Mexico,organic,2851.59
2025-05-01,Mexico,paid_search_Mexico,paid_search,569.82
2025-05-01,Mexico,social_Mexico,social,2902.12
2025-05-01,Colombia,organic_Colombia,organic,2406.33
2025-05-01,Colombia,paid_search_Colombia,paid_search,2467.79
2025-05-01,Colombia,social_Colombia,social,2588.51
2025-05-01,Argentina,organic_Argentina,organic,1148.26
2025-05-01,Argentina,paid_search_Argentina,paid_search,1649.66
2025-05-01,Argentina,social_Argentina,social,2990.09
2025-05-02,Mexico,organic_Mexico,organic,605.99
2025-05-02,Mexico,paid_search_Mexico,paid_search,2974.84
2025-05-02,Mexico,social_Mexico,social,1826.62
2025-05-02,Colombia,organic_Colombia,organic,2704.59
2025-05-02,Colombia,paid_search_Colombia,paid_search,687.9
2025-05-02,Colombia,social_Colombia,social,2240.67
2025-05-02,Argentina,organic_Argentina,organic,1571.99
2025-05-02,Argentina,paid_search_Argentina,paid_search,788.42
2025-05-02,Argentina,social_Argentina,social,2324.18
2025-05-03,Mexico,organic_Mexico,organic,1490.89
2025-05-03,Mexico,paid_search_Mexico,paid_search,2040.14
2025-05-03,Mexico,social_Mexico,social,2587.21
2025-05-03,Colombia,organic_Colombia,organic,1548.25
2025-05-03,Colombia,paid_search_Colombia,paid_search,769.59
2025-05-03,Colombia,social_Colombia,social,1734.17
2025-05-03,Argentina,organic_Argentina,organic,2776.26
2025-05-03,Argentina,paid_search_Argentina,paid_search,2382.16
2025-05-03,Argentina,social_Argentina,social,1460.05
2025-05-04,Mexico,organic_Mexico,organic,1466.42
2025-05-04,Mexico,paid_search_Mexico,paid_search,1065.01
2025-05-04,Mexico,social_Mexico,social,700.87
2025-05-04,Colombia,organic_Colombia,organic,2029.19
2025-05-04,Colombia,paid_search_Colombia,paid_search,1132.92
2025-05-04,Colombia,social_Colombia,social,1393.33
2025-05-04,Argentina,organic_Argentina,organic,2161.7
2025-05-04,Argentina,paid_search_Argentina,paid_search,1178.2
2025-05-04,Argentina,social_Argentina,social,2052.55
2025-05-05,Mexico,organic_Mexico,organic,648.03
2025-05-05,Mexico,paid_search_Mexico,paid_search,915.69
2025-05-05,Mexico,social_Mexico,social,2725.8
2025-05-05,Colombia,organic_Colombia,organic,2207.26
2025-05-05,Colombia,paid_search_Colombia,paid_search,2463.91
2025-05-05,Colombia,social_Colombia,social,2980.48
2025-05-05,Argentina,organic_Argentina,organic,2492.03
2025-05-05,Argentina,paid_search_Argentina,paid_search,1409.26
2025-05-05,Argentina,social_Argentina,social,2637.56
2025-05-06,Mexico,organic_Mexico,organic,1336.86
2025-05-06,Mexico,paid_search_Mexico,paid_search,2663.57
2025-05-06,Mexico,social_Mexico,social,946.67
2025-05-06,Colombia,organic_Colombia,organic,520.49
2025-05-06,Colombia,paid_search_Colombia,paid_search,1042.26
2025-05-06,Colombia,social_Colombia,social,653.36
2025-05-06,Argentina,organic_Argentina,organic,2611.16
2025-05-06,Argentina,paid_search_Argentina,paid_search,1580.81
2025-05-06,Argentina,social_Argentina,social,1228.31
2025-05-07,Mexico,organic_Mexico,organic,2014.7
2025-05-07,Mexico,paid_search_Mexico,paid_search,2238.21
2025-05-07,Mexico,social_Mexico,social,722.6
2025-05-07,Colombia,organic_Colombia,organic,1674.2
2025-05-07,Colombia,paid_search_Colombia,paid_search,1327.55
2025-05-07,Colombia,social_Colombia,social,2228.71
2025-05-07,Argentina,organic_Argentina,organic,2772.91
2025-05-07,Argentina,paid_search_Argentina,paid_search,2061.54
2025-05-07,Argentina,social_Argentina,social,2218.4
2025-05-08,Mexico,organic_Mexico,organic,1128.41
2025-05-08,Mexico,paid_search_Mexico,paid_search,2908.08
2025-05-08,Mexico,social_Mexico,social,2143.51
2025-05-08,Colombia,organic_Colombia,organic,1892.26
2025-05-08,Colombia,paid_search_Colombia,paid_search,536.75
2025-05-08,Colombia,social_Colombia,social,1977.14
2025-05-08,Argentina,organic_Argentina,organic,2741.98
2025-05-08,Argentina,paid_search_Argentina,paid_search,1489.06
2025-05-08,Argentina,social_Argentina,social,2060.3
2025-05-09,Mexico,organic_Mexico,organic,2806.78
2025-05-09,Mexico,paid_search_Mexico,paid_search,846.95
2025-05-09,Mexico,social_Mexico,social,2427.19
2025-05-09,Colombia,organic_Colombia,organic,2252.03
2025-05-09,Colombia,paid_search_Colombia,paid_search,1082.27
2025-05-09,Colombia,social_Colombia,social,2115.25
2025-05-09,Argentina,organic_Argentina,organic,2696.62
2025-05-09,Argentina,paid_search_Argentina,paid_search,528.67
2025-05-09,Argentina,social_Argentina,social,2486.07
2025-05-10,Mexico,organic_Mexico,organic,943.36
2025-05-10,Mexico,paid_search_Mexico,paid_search,2752.24
2025-05-10,Mexico,social_Mexico,social,1276.47
2025-05-10,Colombia,organic_Colombia,organic,986.84
2025-05-10,Colombia,paid_search_Colombia,paid_search,1028.75
2025-05-10,Colombia,social_Colombia,social,2922.73
2025-05-10,Argentina,organic_Argentina,organic,2902.08
2025-05-10,Argentina,paid_search_Argentina,paid_search,1284.93
2025-05-10,Argentina,social_Argentina,social,1796.13
2025-05-11,Mexico,organic_Mexico,organic,1870.08
2025-05-11,Mexico,paid_search_Mexico,paid_search,2289.29
2025-05-11,Mexico,social_Mexico,social,716.33
2025-05-11,Colombia,organic_Colombia,organic,2304.82
2025-05-11,Colombia,paid_search_Colombia,paid_search,1421.99
2025-05-11,Colombia,social_Colombia,social,2824.1
2025-05-11,Argentina,organic_Argentina,organic,2695.02
2025-05-11,Argentina,paid_search_Argentina,paid_search,677.93
2025-05-11,Argentina,social_Argentina,social,677.76
2025-05-12,Mexico,organic_Mexico,organic,1340.68
2025-05-12,Mexico,paid_search_Mexico,paid_search,948.06
2025-05-12,Mexico,social_Mexico,social,2736.4
2025-05-12,Colombia,organic_Colombia,organic,2519.44
2025-05-12,Colombia,paid_search_Colombia,paid_search,896.64
2025-05-12,Colombia,social_Colombia,social,1514.16
2025-05-12,Argentina,organic_Argentina,organic,1437.93
2025-05-12,Argentina,paid_search_Argentina,paid_search,1738.81
2025-05-12,Argentina,social_Argentina,social,2890.26
2025-05-13,Mexico,organic_Mexico,organic,1353.06
2025-05-13,Mexico,paid_search_Mexico,paid_search,1463.94
2025-05-13,Mexico,social_Mexico,social,2993.12
2025-05-13,Colombia,organic_Colombia,organic,1160.03
2025-05-13,Colombia,paid_search_Colombia,paid_search,569.62
2025-05-13,Colombia,social_Colombia,social,1713.05
2025-05-13,Argentina,organic_Argentina,organic,2682.01
2025-05-13,Argentina,paid_search_Argentina,paid_search,1562.02
2025-05-13,Argentina,social_Argentina,social,1491.82
2025-05-14,Mexico,organic_Mexico,organic,555.63
2025-05-14,Mexico,paid_search_Mexico,paid_search,1828.94
2025-05-14,Mexico,social_Mexico,social,904.55
2025-05-14,Colombia,organic_Colombia,organic,2494.83
2025-05-14,Colombia,paid_search_Colombia,paid_search,1619.94
2025-05-14,Colombia,social_Colombia,social,1461.46
2025-05-14,Argentina,organic_Argentina,organic,1480.95
2025-05-14,Argentina,paid_search_Argentina,paid_search,744.87
2025-05-14,Argentina,social_Argentina,social,1588.79
2025-05-15,Mexico,organic_Mexico,organic,2692.4
2025-05-15,Mexico,paid_search_Mexico,paid_search,2424.47
2025-05-15,Mexico,social_Mexico,social,1111.38
2025-05-15,Colombia,organic_Colombia,organic,2601.03
2025-05-15,Colombia,paid_search_Colombia,paid_search,1583.01
2025-05-15,Colombia,social_Colombia,social,1759.73
2025-05-15,Argentina,organic_Argentina,organic,935.04
2025-05-15,Argentina,paid_search_Argentina,paid_search,2161.22
2025-05-15,Argentina,social_Argentina,social,1669.26
2025-05-16,Mexico,organic_Mexico,organic,649.84
2025-05-16,Mexico,paid_search_Mexico,paid_search,534.47
2025-05-16,Mexico,social_Mexico,social,2039.43
2025-05-16,Colombia,organic_Colombia,organic,2047.01
2025-05-16,Colombia,paid_search_Colombia,paid_search,2685.95
2025-05-16,Colombia,social_Colombia,social,2198.65
2025-05-16,Argentina,organic_Argentina,organic,1048
2025-05-16,Argentina,paid_search_Argentina,paid_search,2579.89
2025-05-16,Argentina,social_Argentina,social,2551.62
2025-05-17,Mexico,organic_Mexico,organic,1267.54
2025-05-17,Mexico,paid_search_Mexico,paid_search,1339.37
2025-05-17,Mexico,social_Mexico,social,806.06
2025-05-17,Colombia,organic_Colombia,organic,584.3
2025-05-17,Colombia,paid_search_Colombia,paid_search,864.29
2025-05-17,Colombia,social_Colombia,social,1205.25
2025-05-17,Argentina,organic_Argentina,organic,953.03
2025-05-17,Argentina,paid_search_Argentina,paid_search,1343.76
2025-05-17,Argentina,social_Argentina,social,1654.8
2025-05-18,Mexico,organic_Mexico,organic,2719.56
2025-05-18,Mexico,paid_search_Mexico,paid_search,1818.64
2025-05-18,Mexico,social_Mexico,social,1877.49
2025-05-18,Colombia,organic_Colombia,organic,2298.38
2025-05-18,Colombia,paid_search_Colombia,paid_search,2778.11
2025-05-18,Colombia,social_Colombia,social,1700.56
2025-05-18,Argentina,organic_Argentina,organic,2334.63
2025-05-18,Argentina,paid_search_Argentina,paid_search,794.44
2025-05-18,Argentina,social_Argentina,social,1774.99
2025-05-19,Mexico,organic_Mexico,organic,850.81
2025-05-19,Mexico,paid_search_Mexico,paid_search,590.59
2025-05-19,Mexico,social_Mexico,social,2756.35
2025-05-19,Colombia,organic_Colombia,organic,2231.17
2025-05-19,Colombia,paid_search_Colombia,paid_search,553.81
2025-05-19,Colombia,social_Colombia,social,974.02
2025-05-19,Argentina,organic_Argentina,organic,1508.45
2025-05-19,Argentina,paid_search_Argentina,paid_search,2645.5
2025-05-19,Argentina,social_Argentina,social,2103.7
2025-05-20,Mexico,organic_Mexico,organic,2505.21
2025-05-20,Mexico,paid_search_Mexico,paid_search,2822.48
2025-05-20,Mexico,social_Mexico,social,2785.53
2025-05-20,Colombia,organic_Colombia,organic,2737.81
2025-05-20,Colombia,paid_search_Colombia,paid_search,2262.06
2025-05-20,Colombia,social_Colombia,social,2934.23
2025-05-20,Argentina,organic_Argentina,organic,2849.67
2025-05-20,Argentina,paid_search_Argentina,paid_search,1692
2025-05-20,Argentina,social_Argentina,social,2513.88
2025-05-21,Mexico,organic_Mexico,organic,2833.98
2025-05-21,Mexico,paid_search_Mexico,paid_search,1621.4
2025-05-21,Mexico,social_Mexico,social,2366.04
2025-05-21,Colombia,organic_Colombia,organic,872.31
2025-05-21,Colombia,paid_search_Colombia,paid_search,2826.54
2025-05-21,Colombia,social_Colombia,social,1030.9
2025-05-21,Argentina,organic_Argentina,organic,2192.94
2025-05-21,Argentina,paid_search_Argentina,paid_search,1247.04
2025-05-21,Argentina,social_Argentina,social,2490.14
2025-05-22,Mexico,organic_Mexico,organic,1672.35
2025-05-22,Mexico,paid_search_Mexico,paid_search,1100.08
2025-05-22,Mexico,social_Mexico,social,1029.89
2025-05-22,Colombia,organic_Colombia,organic,1720.72
2025-05-22,Colombia,paid_search_Colombia,paid_search,1336.49
2025-05-22,Colombia,social_Colombia,social,1603.92
2025-05-22,Argentina,organic_Argentina,organic,2557.54
2025-05-22,Argentina,paid_search_Argentina,paid_search,2968.64
2025-05-22,Argentina,social_Argentina,social,1678.44
2025-05-23,Mexico,organic_Mexico,organic,550.29
2025-05-23,Mexico,paid_search_Mexico,paid_search,1009.53
2025-05-23,Mexico,social_Mexico,social,1282.33
2025-05-23,Colombia,organic_Colombia,organic,2696.41
2025-05-23,Colombia,paid_search_Colombia,paid_search,1322.1
2025-05-23,Colombia,social_Colombia,social,678.08
2025-05-23,Argentina,organic_Argentina,organic,1732.6
2025-05-23,Argentina,paid_search_Argentina,paid_search,1618.97
2025-05-23,Argentina,social_Argentina,social,2098.07
2025-05-24,Mexico,organic_Mexico,organic,1797.3
2025-05-24,Mexico,paid_search_Mexico,paid_search,1545.07
2025-05-24,Mexico,social_Mexico,social,2735.86
2025-05-24,Colombia,organic_Colombia,organic,1695.92
2025-05-24,Colombia,paid_search_Colombia,paid_search,1887.03
2025-05-24,Colombia,social_Colombia,social,625.91
2025-05-24,Argentina,organic_Argentina,organic,1519.57
2025-05-24,Argentina,paid_search_Argentina,paid_search,2622.36
2025-05-24,Argentina,social_Argentina,social,2281.24
2025-05-25,Mexico,organic_Mexico,organic,2387.31
2025-05-25,Mexico,paid_search_Mexico,paid_search,1069.36
2025-05-25,Mexico,social_Mexico,social,799.66
2025-05-25,Colombia,organic_Colombia,organic,2647.84
2025-05-25,Colombia,paid_search_Colombia,paid_search,1784.58
2025-05-25,Colombia,social_Colombia,social,2853.59
2025-05-25,Argentina,organic_Argentina,organic,2834.03
2025-05-25,Argentina,paid_search_Argentina,paid_search,2488.85
2025-05-25,Argentina,social_Argentina,social,2240.36
2025-05-26,Mexico,organic_Mexico,organic,2653.76
2025-05-26,Mexico,paid_search_Mexico,paid_search,1351.59
2025-05-26,Mexico,social_Mexico,social,664.72
2025-05-26,Colombia,organic_Colombia,organic,2263.14
2025-05-26,Colombia,paid_search_Colombia,paid_search,1254.68
2025-05-26,Colombia,social_Colombia,social,2071.61
2025-05-26,Argentina,organic_Argentina,organic,2906.99
2025-05-26,Argentina,paid_search_Argentina,paid_search,1369.21
2025-05-26,Argentina,social_Argentina,social,2606.24
2025-05-27,Mexico,organic_Mexico,organic,1656.06
2025-05-27,Mexico,paid_search_Mexico,paid_search,1246.68
2025-05-27,Mexico,social_Mexico,social,1206.19
2025-05-27,Colombia,organic_Colombia,organic,2432.6
2025-05-27,Colombia,paid_search_Colombia,paid_search,582.61
2025-05-27,Colombia,social_Colombia,social,2443.26
2025-05-27,Argentina,organic_Argentina,organic,1926.89
2025-05-27,Argentina,paid_search_Argentina,paid_search,2790.81
2025-05-27,Argentina,social_Argentina,social,1724.43
2025-05-28,Mexico,organic_Mexico,organic,2995.5
2025-05-28,Mexico,paid_search_Mexico,paid_search,1088.51
2025-05-28,Mexico,social_Mexico,social,2325.29
2025-05-28,Colombia,organic_Colombia,organic,1734.94
2025-05-28,Colombia,paid_search_Colombia,paid_search,1077.24
2025-05-28,Colombia,social_Colombia,social,1405.51
2025-05-28,Argentina,organic_Argentina,organic,2205.17
2025-05-28,Argentina,paid_search_Argentina,paid_search,2309.76
2025-05-28,Argentina,social_Argentina,social,2271.87
2025-05-29,Mexico,organic_Mexico,organic,1810.75
2025-05-29,Mexico,paid_search_Mexico,paid_search,2825.93
2025-05-29,Mexico,social_Mexico,social,1697.25
2025-05-29,Colombia,organic_Colombia,organic,1045.21
2025-05-29,Colombia,paid_search_Colombia,paid_search,2516.14
2025-05-29,Colombia,social_Colombia,social,506.18
2025-05-29,Argentina,organic_Argentina,organic,2116.71
2025-05-29,Argentina,paid_search_Argentina,paid_search,2182.33
2025-05-29,Argentina,social_Argentina,social,2670.69
2025-05-30,Mexico,organic_Mexico,organic,692.97
2025-05-30,Mexico,paid_search_Mexico,paid_search,1358.02
2025-05-30,Mexico,social_Mexico,social,2506.24
2025-05-30,Colombia,organic_Colombia,organic,2334.39
2025-05-30,Colombia,paid_search_Colombia,paid_search,695.16
2025-05-30,Colombia,social_Colombia,social,2092.71
2025-05-30,Argentina,organic_Argentina,organic,1859.07
2025-05-30,Argentina,paid_search_Argentina,paid_search,592.18
2025-05-30,Argentina,social_Argentina,social,1191.06
2025-05-31,Mexico,organic_Mexico,organic,1942.38
2025-05-31,Mexico,paid_search_Mexico,paid_search,1467.8
2025-05-31,Mexico,social_Mexico,social,1531.98
2025-05-31,Colombia,organic_Colombia,organic,1797.42
2025-05-31,Colombia,paid_search_Colombia,paid_search,562.07
2025-05-31,Colombia,social_Colombia,social,2387.6
2025-05-31,Argentina,organic_Argentina,organic,2669.41
2025-05-31,Argentina,paid_search_Argentina,paid_search,1025.37
2025-05-31,Argentina,social_Argentina,social,1108.82
2025-06-01,Mexico,organic_Mexico,organic,1673.57
2025-06-01,Mexico,paid_search_Mexico,paid_search,637.16
2025-06-01,Mexico,social_Mexico,social,2422.35
2025-06-01,Colombia,organic_Colombia,organic,1548.67
2025-06-01,Colombia,paid_search_Colombia,paid_search,612.13
2025-06-01,Colombia,social_Colombia,social,1717.04
2025-06-01,Argentina,organic_Argentina,organic,2189.52
2025-06-01,Argentina,paid_search_Argentina,paid_search,2548.87
2025-06-01,Argentina,social_Argentina,social,993.65
2025-06-02,Mexico,organic_Mexico,organic,934.5
2025-06-02,Mexico,paid_search_Mexico,paid_search,2367.47
2025-06-02,Mexico,social_Mexico,social,1462.54
2025-06-02,Colombia,organic_Colombia,organic,2681.38
2025-06-02,Colombia,paid_search_Colombia,paid_search,1023.03
2025-06-02,Colombia,social_Colombia,social,1836.83
2025-06-02,Argentina,organic_Argentina,organic,2387.47
2025-06-02,Argentina,paid_search_Argentina,paid_search,1930.52
2025-06-02,Argentina,social_Argentina,social,1031.22
2025-06-03,Mexico,organic_Mexico,organic,1565.05
2025-06-03,Mexico,paid_search_Mexico,paid_search,2135.76
2025-06-03,Mexico,social_Mexico,social,2859.48
2025-06-03,Colombia,organic_Colombia,organic,2588.45
2025-06-03,Colombia,paid_search_Colombia,paid_search,712.35
2025-06-03,Colombia,social_Colombia,social,922.31
2025-06-03,Argentina,organic_Argentina,organic,2925.69
2025-06-03,Argentina,paid_search_Argentina,paid_search,958.07
2025-06-03,Argentina,social_Argentina,social,1508.93
2025-06-04,Mexico,organic_Mexico,organic,1536.77
2025-06-04,Mexico,paid_search_Mexico,paid_search,2973.71
2025-06-04,Mexico,social_Mexico,social,1561.77
2025-06-04,Colombia,organic_Colombia,organic,2483.33
2025-06-04,Colombia,paid_search_Colombia,paid_search,501.11
2025-06-04,Colombia,social_Colombia,social,2420.58
2025-06-04,Argentina,organic_Argentina,organic,1363.94
2025-06-04,Argentina,paid_search_Argentina,paid_search,2422.22
2025-06-04,Argentina,social_Argentina,social,2890.15
2025-06-05,Mexico,organic_Mexico,organic,2492.62
2025-06-05,Mexico,paid_search_Mexico,paid_search,2019.64
2025-06-05,Mexico,social_Mexico,social,2219.87
2025-06-05,Colombia,organic_Colombia,organic,2299.54
2025-06-05,Colombia,paid_search_Colombia,paid_search,597.26
2025-06-05,Colombia,social_Colombia,social,1469.55
2025-06-05,Argentina,organic_Argentina,organic,2236.3
2025-06-05,Argentina,paid_search_Argentina,paid_search,523.77
2025-06-05,Argentina,social_Argentina,social,2544.31
2025-06-06,Mexico,organic_Mexico,organic,1610.46
2025-06-06,Mexico,paid_search_Mexico,paid_search,2842.06
2025-06-06,Mexico,social_Mexico,social,1239.46
2025-06-06,Colombia,organic_Colombia,organic,2780.37
2025-06-06,Colombia,paid_search_Colombia,paid_search,1257.14
2025-06-06,Colombia,social_Colombia,social,2852.37
2025-06-06,Argentina,organic_Argentina,organic,2485.9
2025-06-06,Argentina,paid_search_Argentina,paid_search,1014.75
2025-06-06,Argentina,social_Argentina,social,2983.78
2025-06-07,Mexico,organic_Mexico,organic,2390.92
2025-06-07,Mexico,paid_search_Mexico,paid_search,2486.44
2025-06-07,Mexico,social_Mexico,social,1639.31
2025-06-07,Colombia,organic_Colombia,organic,2888.17
2025-06-07,Colombia,paid_search_Colombia,paid_search,1153.74
2025-06-07,Colombia,social_Colombia,social,1937.7
2025-06-07,Argentina,organic_Argentina,organic,1116.45
2025-06-07,Argentina,paid_search_Argentina,paid_search,2597.03
2025-06-07,Argentina,social_Argentina,social,2492.18
2025-06-08,Mexico,organic_Mexico,organic,1674.24
2025-06-08,Mexico,paid_search_Mexico,paid_search,1887.81
2025-06-08,Mexico,social_Mexico,social,2762.42
2025-06-08,Colombia,organic_Colombia,organic,2909.76
2025-06-08,Colombia,paid_search_Colombia,paid_search,502.16
2025-06-08,Colombia,social_Colombia,social,807.17
2025-06-08,Argentina,organic_Argentina,organic,1893.47
2025-06-08,Argentina,paid_search_Argentina,paid_search,2700.21
2025-06-08,Argentina,social_Argentina,social,2005.16
2025-06-09,Mexico,organic_Mexico,organic,1256.45
2025-06-09,Mexico,paid_search_Mexico,paid_search,2957.49
2025-06-09,Mexico,social_Mexico,social,1123.02
2025-06-09,Colombia,organic_Colombia,organic,1037.71
2025-06-09,Colombia,paid_search_Colombia,paid_search,1611.78
2025-06-09,Colombia,social_Colombia,social,2854.66
2025-06-09,Argentina,organic_Argentina,organic,762.88
2025-06-09,Argentina,paid_search_Argentina,paid_search,1101.96
2025-06-09,Argentina,social_Argentina,social,2775.27
2025-06-10,Mexico,organic_Mexico,organic,2752.72
2025-06-10,Mexico,paid_search_Mexico,paid_search,1688.89
2025-06-10,Mexico,social_Mexico,social,1272.65
2025-06-10,Colombia,organic_Colombia,organic,2227.03
2025-06-10,Colombia,paid_search_Colombia,paid_search,2773.81
2025-06-10,Colombia,social_Colombia,social,2018.03
2025-06-10,Argentina,organic_Argentina,organic,527.76
2025-06-10,Argentina,paid_search_Argentina,paid_search,684.98
2025-06-10,Argentina,social_Argentina,social,1927.11
2025-06-11,Mexico,organic_Mexico,organic,912.34
2025-06-11,Mexico,paid_search_Mexico,paid_search,524.14
2025-06-11,Mexico,social_Mexico,social,2277.27
2025-06-11,Colombia,organic_Colombia,organic,2112.63
2025-06-11,Colombia,paid_search_Colombia,paid_search,1298.34
2025-06-11,Colombia,social_Colombia,social,2049.25
2025-06-11,Argentina,organic_Argentina,organic,986.14
2025-06-11,Argentina,paid_search_Argentina,paid_search,1927.7
2025-06-11,Argentina,social_Argentina,social,2579.28
2025-06-12,Mexico,organic_Mexico,organic,2889.05
2025-06-12,Mexico,paid_search_Mexico,paid_search,1598.76
2025-06-12,Mexico,social_Mexico,social,1243.83
2025-06-12,Colombia,organic_Colombia,organic,1308.91
2025-06-12,Colombia,paid_search_Colombia,paid_search,1044.05
2025-06-12,Colombia,social_Colombia,social,1803.99
2025-06-12,Argentina,organic_Argentina,organic,1384.07
2025-06-12,Argentina,paid_search_Argentina,paid_search,2984.53
2025-06-12,Argentina,social_Argentina,social,2811.33
2025-06-13,Mexico,organic_Mexico,organic,2211.3
2025-06-13,Mexico,paid_search_Mexico,paid_search,1032.4
2025-06-13,Mexico,social_Mexico,social,1603.73
2025-06-13,Colombia,organic_Colombia,organic,543.52
2025-06-13,Colombia,paid_search_Colombia,paid_search,1228.95
2025-06-13,Colombia,social_Colombia,social,1898.16
2025-06-13,Argentina,organic_Argentina,organic,2306.18
2025-06-13,Argentina,paid_search_Argentina,paid_search,942.08
2025-06-13,Argentina,social_Argentina,social,2132.96
2025-06-14,Mexico,organic_Mexico,organic,1816.1
2025-06-14,Mexico,paid_search_Mexico,paid_search,820.87
2025-06-14,Mexico,social_Mexico,social,1961.57
2025-06-14,Colombia,organic_Colombia,organic,604.16
