fecha,pais,canal,gasto,id_campaña
2025-04-30,Colombia,social,1029.55,social_Colombia
2025-04-30,México,organic,2916.94,organic_Mexico
2025-04-30,México,paid_search,1338.84,paid_search_Mexico
2025-04-30,México,social,1012.43,social_Mexico
2025-05-01,Argentina,organic,1148.26,organic_Argentina
2025-05-01,Argentina,paid_search,1649.66,paid_search_Argentina
2025-05-01,Argentina,social,2990.09,social_Argentina
2025-05-01,Colombia,organic,2406.33,organic_Colombia
2025-05-01,Colombia,paid_search,2467.79,paid_search_Colombia
2025-05-01,Colombia,social,2588.51,social_Colombia
2025-05-01,México,organic,2851.59,organic_Mexico
2025-05-01,México,paid_search,569.82,paid_search_Mexico
2025-05-01,México,social,2902.12,social_Mexico
2025-05-02,Argentina,organic,1571.99,organic_Argentina
2025-05-02,Argentina,paid_search,788.42,paid_search_Argentina
2025-05-02,Argentina,social,2324.18,social_Argentina
2025-05-02,Colombia,organic,2704.59,organic_Colombia
2025-05-02,Colombia,paid_search,687.9,paid_search_Colombia
2025-05-02,Colombia,social,2240.67,social_Colombia
2025-05-02,México,organic,605.99,organic_Mexico
2025-05-02,México,paid_search,2974.84,paid_search_Mexico
2025-05-02,México,social,1826.62,social_Mexico
2025-05-03,Argentina,organic,2776.26,organic_Argentina
2025-05-03,Argentina,paid_search,2382.16,paid_search_Argentina
2025-05-03,Argentina,social,1460.05,social_Argentina
2025-05-03,Colombia,organic,1548.25,organic_Colombia
2025-05-03,Colombia,paid_search,769.59,paid_search_Colombia
2025-05-03,Colombia,social,1734.17,social_Colombia
2025-05-03,México,organic,1490.89,organic_Mexico
2025-05-03,México,paid_search,2040.14,paid_search_Mexico
2025-05-03,México,social,2587.21,social_Mexico
2025-05-04,Argentina,organic,2161.7,organic_Argentina
2025-05-04,Argentina,paid_search,1178.2,paid_search_Argentina
2025-05-04,Argentina,social,2052.55,social_Argentina
2025-05-04,Colombia,organic,2029.19,organic_Colombia
2025-05-04,Colombia,paid_search,1132.92,paid_search_Colombia
2025-05-04,Colombia,social,1393.33,social_Colombia
2025-05-04,México,organic,1466.42,organic_Mexico
2025-05-04,México,paid_search,1065.01,paid_search_Mexico
2025-05-04,México,social,700.87,social_Mexico
2025-05-05,Argentina,organic,2492.03,organic_Argentina
2025-05-05,Argentina,paid_search,1409.26,paid_search_Argentina
2025-05-05,Argentina,social,2637.56,social_Argentina
2025-05-05,Colombia,organic,2207.26,organic_Colombia
2025-05-05,Colombia,paid_search,2463.91,paid_search_Colombia
2025-05-05,Colombia,social,2980.48,social_Colombia
2025-05-05,México,organic,648.03,organic_Mexico
2025-05-05,México,paid_search,915.69,paid_search_Mexico
2025-05-05,México,social,2725.8,social_Mexico
2025-05-06,Argentina,organic,2611.16,organic_Argentina
2025-05-06,Argentina,paid_search,1580.81,paid_search_Argentina
2025-05-06,Argentina,social,1228.31,social_Argentina
2025-05-06,Colombia,organic,520.49,organic_Colombia
2025-05-06,Colombia,paid_search,1042.26,paid_search_Colombia
2025-05-06,Colombia,social,653.36,social_Colombia
2025-05-06,México,organic,1336.86,organic_Mexico
2025-05-06,México,paid_search,2663.57,paid_search_Mexico
2025-05-06,México,social,946.67,social_Mexico
2025-05-07,Argentina,organic,2772.91,organic_Argentina
2025-05-07,Argentina,paid_search,2061.54,paid_search_Argentina
2025-05-07,Argentina,social,2218.4,social_Argentina
2025-05-07,Colombia,organic,1674.2,organic_Colombia
2025-05-07,Colombia,paid_search,1327.55,paid_search_Colombia
2025-05-07,Colombia,social,2228.71,social_Colombia
2025-05-07,México,organic,2014.7,organic_Mexico
2025-05-07,México,paid_search,2238.21,paid_search_Mexico
2025-05-07,México,social,722.6,social_Mexico
2025-05-08,Argentina,organic,2741.98,organic_Argentina
2025-05-08,Argentina,paid_search,1489.06,paid_search_Argentina
2025-05-08,Argentina,social,2060.3,social_Argentina
2025-05-08,Colombia,organic,1892.26,organic_Colombia
2025-05-08,Colombia,paid_search,536.75,paid_search_Colombia
2025-05-08,Colombia,social,1977.14,social_Colombia
2025-05-08,México,organic,1128.41,organic_Mexico
2025-05-08,México,paid_search,2908.08,paid_search_Mexico
2025-05-08,México,social,2143.51,social_Mexico
2025-05-09,Argentina,organic,2696.62,organic_Argentina
2025-05-09,Argentina,paid_search,528.67,paid_search_Argentina
2025-05-09,Argentina,social,2486.07,social_Argentina
2025-05-09,Colombia,organic,2252.03,organic_Colombia
2025-05-09,Colombia,paid_search,1082.27,paid_search_Colombia
2025-05-09,Colombia,social,2115.25,social_Colombia
2025-05-09,México,organic,2806.78,organic_Mexico
2025-05-09,México,paid_search,846.95,paid_search_Mexico
2025-05-09,México,social,2427.19,social_Mexico
2025-05-10,Argentina,organic,2902.08,organic_Argentina
2025-05-10,Argentina,paid_search,1284.93,paid_search_Argentina
2025-05-10,Argentina,social,1796.13,social_Argentina
2025-05-10,Colombia,organic,986.84,organic_Colombia
2025-05-10,Colombia,paid_search,1028.75,paid_search_Colombia
2025-05-10,Colombia,social,2922.73,social_Colombia
2025-05-10,México,organic,943.36,organic_Mexico
2025-05-10,México,paid_search,2752.24,paid_search_Mexico
2025-05-10,México,social,1276.47,social_Mexico
2025-05-11,Argentina,organic,2695.02,organic_Argentina
2025-05-11,Argentina,paid_search,677.93,paid_search_Argentina
2025-05-11,Argentina,social,677.76,social_Argentina
2025-05-11,Colombia,organic,2304.82,organic_Colombia
2025-05-11,Colombia,paid_search,1421.99,paid_search_Colombia
2025-05-11,Colombia,social,2824.1,social_Colombia
2025-05-11,México,organic,1870.08,organic_Mexico
2025-05-11,México,paid_search,2289.29,paid_search_Mexico
2025-05-11,México,social,716.33,social_Mexico
2025-05-12,Argentina,organic,1437.93,organic_Argentina
2025-05-12,Argentina,paid_search,1738.81,paid_search_Argentina
2025-05-12,Argentina,social,2890.26,social_Argentina
2025-05-12,Colombia,organic,2519.44,organic_Colombia
2025-05-12,Colombia,paid_search,896.64,paid_search_Colombia
2025-05-12,Colombia,social,1514.16,social_Colombia
2025-05-12,México,organic,1340.68,organic_Mexico
2025-05-12,México,paid_search,948.06,paid_search_Mexico
2025-05-12,México,social,2736.4,social_Mexico
2025-05-13,Argentina,organic,2682.01,organic_Argentina
2025-05-13,Argentina,paid_search,1562.02,paid_search_Argentina
2025-05-13,Argentina,social,1491.82,social_Argentina
2025-05-13,Colombia,organic,1160.03,organic_Colombia
2025-05-13,Colombia,paid_search,569.62,paid_search_Colombia
2025-05-13,Colombia,social,1713.05,social_Colombia
2025-05-13,México,organic,1353.06,organic_Mexico
2025-05-13,México,paid_search,1463.94,paid_search_Mexico
2025-05-13,México,social,2993.12,social_Mexico
2025-05-14,Argentina,organic,1480.95,organic_Argentina
2025-05-14,Argentina,paid_search,744.87,paid_search_Argentina
2025-05-14,Argentina,social,1588.79,social_Argentina
2025-05-14,Colombia,organic,2494.83,organic_Colombia
2025-05-14,Colombia,paid_search,1619.94,paid_search_Colombia
2025-05-14,Colombia,social,1461.46,social_Colombia
2025-05-14,México,organic,555.63,organic_Mexico
2025-05-14,México,paid_search,1828.94,paid_search_Mexico
2025-05-14,México,social,904.55,social_Mexico
2025-05-15,Argentina,organic,935.04,organic_Argentina
2025-05-15,Argentina,paid_search,2161.22,paid_search_Argentina
2025-05-15,Argentina,social,1669.26,social_Argentina
2025-05-15,Colombia,organic,2601.03,organic_Colombia
2025-05-15,Colombia,paid_search,1583.01,paid_search_Colombia
2025-05-15,Colombia,social,1759.73,social_Colombia
2025-05-15,México,organic,2692.4,organic_Mexico
2025-05-15,México,paid_search,2424.47,paid_search_Mexico
2025-05-15,México,social,1111.38,social_Mexico
2025-05-16,Argentina,organic,1048.0,organic_Argentina
2025-05-16,Argentina,paid_search,2579.89,paid_search_Argentina
2025-05-16,Argentina,social,2551.62,social_Argentina
2025-05-16,Colombia,organic,2047.01,organic_Colombia
2025-05-16,Colombia,paid_search,2685.95,paid_search_Colombia
2025-05-16,Colombia,social,2198.65,social_Colombia
2025-05-16,México,organic,649.84,organic_Mexico
2025-05-16,México,paid_search,534.47,paid_search_Mexico
2025-05-16,México,social,2039.43,social_Mexico
2025-05-17,Argentina,organic,953.03,organic_Argentina
2025-05-17,Argentina,paid_search,1343.76,paid_search_Argentina
2025-05-17,Argentina,social,1654.8,social_Argentina
2025-05-17,Colombia,organic,584.3,organic_Colombia
2025-05-17,Colombia,paid_search,864.29,paid_search_Colombia
2025-05-17,Colombia,social,1205.25,social_Colombia
2025-05-17,México,organic,1267.54,organic_Mexico
2025-05-17,México,paid_search,1339.37,paid_search_Mexico
2025-05-17,México,social,806.06,social_Mexico
2025-05-18,Argentina,organic,2334.63,organic_Argentina
2025-05-18,Argentina,paid_search,794.44,paid_search_Argentina
2025-05-18,Argentina,social,1774.99,social_Argentina
2025-05-18,Colombia,organic,2298.38,organic_Colombia
2025-05-18,Colombia,paid_search,2778.11,paid_search_Colombia
2025-05-18,Colombia,social,1700.56,social_Colombia
2025-05-18,México,organic,2719.56,organic_Mexico
2025-05-18,México,paid_search,1818.64,paid_search_Mexico
2025-05-18,México,social,1877.49,social_Mexico
2025-05-19,Argentina,organic,1508.45,organic_Argentina
2025-05-19,Argentina,paid_search,2645.5,paid_search_Argentina
2025-05-19,Argentina,social,2103.7,social_Argentina
2025-05-19,Colombia,organic,2231.17,organic_Colombia
2025-05-19,Colombia,paid_search,553.81,paid_search_Colombia
2025-05-19,Colombia,social,974.02,social_Colombia
2025-05-19,México,organic,850.81,organic_Mexico
2025-05-19,México,paid_search,590.59,paid_search_Mexico
2025-05-19,México,social,2756.35,social_Mexico
2025-05-20,Argentina,organic,2849.67,organic_Argentina
2025-05-20,Argentina,paid_search,1692.0,paid_search_Argentina
2025-05-20,Argentina,social,2513.88,social_Argentina
2025-05-20,Colombia,organic,2737.81,organic_Colombia
2025-05-20,Colombia,paid_search,2262.06,paid_search_Colombia
2025-05-20,Colombia,social,2934.23,social_Colombia
2025-05-20,México,organic,2505.21,organic_Mexico
2025-05-20,México,paid_search,2822.48,paid_search_Mexico
2025-05-20,México,social,2785.53,social_Mexico
2025-05-21,Argentina,organic,2192.94,organic_Argentina
2025-05-21,Argentina,paid_search,1247.04,paid_search_Argentina
2025-05-21,Argentina,social,2490.14,social_Argentina
2025-05-21,Colombia,organic,872.31,organic_Colombia
2025-05-21,Colombia,paid_search,2826.54,paid_search_Colombia
2025-05-21,Colombia,social,1030.9,social_Colombia
2025-05-21,México,organic,2833.98,organic_Mexico
2025-05-21,México,paid_search,1621.4,paid_search_Mexico
2025-05-21,México,social,2366.04,social_Mexico
2025-05-22,Argentina,organic,2557.54,organic_Argentina
2025-05-22,Argentina,paid_search,2968.64,paid_search_Argentina
2025-05-22,Argentina,social,1678.44,social_Argentina
2025-05-22,Colombia,organic,1720.72,organic_Colombia
2025-05-22,Colombia,paid_search,1336.49,paid_search_Colombia
2025-05-22,Colombia,social,1603.92,social_Colombia
2025-05-22,México,organic,1672.35,organic_Mexico
2025-05-22,México,paid_search,1100.08,paid_search_Mexico
2025-05-22,México,social,1029.89,social_Mexico
2025-05-23,Argentina,organic,1732.6,organic_Argentina
2025-05-23,Argentina,paid_search,1618.97,paid_search_Argentina
2025-05-23,Argentina,social,2098.07,social_Argentina
2025-05-23,Colombia,organic,2696.41,organic_Colombia
2025-05-23,Colombia,paid_search,1322.1,paid_search_Colombia
2025-05-23,Colombia,social,678.08,social_Colombia
2025-05-23,México,organic,550.29,organic_Mexico
2025-05-23,México,paid_search,1009.53,paid_search_Mexico
2025-05-23,México,social,1282.33,social_Mexico
2025-05-24,Argentina,organic,1519.57,organic_Argentina
2025-05-24,Argentina,paid_search,2622.36,paid_search_Argentina
2025-05-24,Argentina,social,2281.24,social_Argentina
2025-05-24,Colombia,organic,1695.92,organic_Colombia
2025-05-24,Colombia,paid_search,1887.03,paid_search_Colombia
2025-05-24,Colombia,social,625.91,social_Colombia
2025-05-24,México,organic,1797.3,organic_Mexico
2025-05-24,México,paid_search,1545.07,paid_search_Mexico
2025-05-24,México,social,2735.86,social_Mexico
2025-05-25,Argentina,organic,2834.03,organic_Argentina
2025-05-25,Argentina,paid_search,2488.85,paid_search_Argentina
2025-05-25,Argentina,social,2240.36,social_Argentina
2025-05-25,Colombia,organic,2647.84,organic_Colombia
2025-05-25,Colombia,paid_search,1784.58,paid_search_Colombia
2025-05-25,Colombia,social,2853.59,social_Colombia
2025-05-25,México,organic,2387.31,organic_Mexico
2025-05-25,México,paid_search,1069.36,paid_search_Mexico
2025-05-25,México,social,799.66,social_Mexico
2025-05-26,Argentina,organic,2906.99,organic_Argentina
2025-05-26,Argentina,paid_search,1369.21,paid_search_Argentina
2025-05-26,Argentina,social,2606.24,social_Argentina
2025-05-26,Colombia,organic,2263.14,organic_Colombia
2025-05-26,Colombia,paid_search,1254.68,paid_search_Colombia
2025-05-26,Colombia,social,2071.61,social_Colombia
2025-05-26,México,organic,2653.76,organic_Mexico
2025-05-26,México,paid_search,1351.59,paid_search_Mexico
2025-05-26,México,social,664.72,social_Mexico
2025-05-27,Argentina,organic,1926.89,organic_Argentina
2025-05-27,Argentina,paid_search,2790.81,paid_search_Argentina
2025-05-27,Argentina,social,1724.43,social_Argentina
2025-05-27,Colombia,organic,2432.6,organic_Colombia
2025-05-27,Colombia,paid_search,582.61,paid_search_Colombia
2025-05-27,Colombia,social,2443.26,social_Colombia
2025-05-27,México,organic,1656.06,organic_Mexico
2025-05-27,México,paid_search,1246.68,paid_search_Mexico
2025-05-27,México,social,1206.19,social_Mexico
2025-05-28,Argentina,organic,2205.17,organic_Argentina
2025-05-28,Argentina,paid_search,2309.76,paid_search_Argentina
2025-05-28,Argentina,social,2271.87,social_Argentina
2025-05-28,Colombia,organic,1734.94,organic_Colombia
2025-05-28,Colombia,paid_search,1077.24,paid_search_Colombia
2025-05-28,Colombia,social,1405.51,social_Colombia
2025-05-28,México,organic,2995.5,organic_Mexico
2025-05-28,México,paid_search,1088.51,paid_search_Mexico
2025-05-28,México,social,2325.29,social_Mexico
2025-05-29,Argentina,organic,2116.71,organic_Argentina
2025-05-29,Argentina,paid_search,2182.33,paid_search_Argentina
2025-05-29,Argentina,social,2670.69,social_Argentina
2025-05-29,Colombia,organic,1045.21,organic_Colombia
2025-05-29,Colombia,paid_search,2516.14,paid_search_Colombia
2025-05-29,Colombia,social,506.18,social_Colombia
2025-05-29,México,organic,1810.75,organic_Mexico
2025-05-29,México,paid_search,2825.93,paid_search_Mexico
2025-05-29,México,social,1697.25,social_Mexico
2025-05-30,Argentina,organic,1859.07,organic_Argentina
2025-05-30,Argentina,paid_search,592.18,paid_search_Argentina
2025-05-30,Argentina,social,1191.06,social_Argentina
2025-05-30,Colombia,organic,2334.39,organic_Colombia
2025-05-30,Colombia,paid_search,695.16,paid_search_Colombia
2025-05-30,Colombia,social,2092.71,social_Colombia
2025-05-30,México,organic,692.97,organic_Mexico
2025-05-30,México,paid_search,1358.02,paid_search_Mexico
2025-05-30,México,social,2506.24,social_Mexico
2025-05-31,Argentina,organic,2669.41,organic_Argentina
2025-05-31,Argentina,paid_search,1025.37,paid_search_Argentina
2025-05-31,Argentina,social,1108.82,social_Argentina
2025-05-31,Colombia,organic,1797.42,organic_Colombia
2025-05-31,Colombia,paid_search,562.07,paid_search_Colombia
2025-05-31,Colombia,social,2387.6,social_Colombia
2025-05-31,México,organic,1942.38,organic_Mexico
2025-05-31,México,paid_search,1467.8,paid_search_Mexico
2025-05-31,México,social,1531.98,social_Mexico
2025-06-01,Argentina,organic,2189.52,organic_Argentina
2025-06-01,Argentina,paid_search,2548.87,paid_search_Argentina
2025-06-01,Argentina,social,993.65,social_Argentina
2025-06-01,Colombia,organic,1548.67,organic_Colombia
2025-06-01,Colombia,paid_search,612.13,paid_search_Colombia
2025-06-01,Colombia,social,1717.04,social_Colombia
2025-06-01,México,organic,1673.57,organic_Mexico
2025-06-01,México,paid_search,637.16,paid_search_Mexico
2025-06-01,México,social,2422.35,social_Mexico
2025-06-02,Argentina,organic,2387.47,organic_Argentina
2025-06-02,Argentina,paid_search,1930.52,paid_search_Argentina
2025-06-02,Argentina,social,1031.22,social_Argentina
2025-06-02,Colombia,organic,2681.38,organic_Colombia
2025-06-02,Colombia,paid_search,1023.03,paid_search_Colombia
2025-06-02,Colombia,social,1836.83,social_Colombia
2025-06-02,México,organic,934.5,organic_Mexico
2025-06-02,México,paid_search,2367.47,paid_search_Mexico
2025-06-02,México,social,1462.54,social_Mexico
2025-06-03,Argentina,organic,2925.69,organic_Argentina
2025-06-03,Argentina,paid_search,958.07,paid_search_Argentina
2025-06-03,Argentina,social,1508.93,social_Argentina
2025-06-03,Colombia,organic,2588.45,organic_Colombia
2025-06-03,Colombia,paid_search,712.35,paid_search_Colombia
2025-06-03,Colombia,social,922.31,social_Colombia
2025-06-03,México,organic,1565.05,organic_Mexico
2025-06-03,México,paid_search,2135.76,paid_search_Mexico
2025-06-03,México,social,2859.48,social_Mexico
2025-06-04,Argentina,organic,1363.94,organic_Argentina
2025-06-04,Argentina,paid_search,2422.22,paid_search_Argentina
2025-06-04,Argentina,social,2890.15,social_Argentina
2025-06-04,Colombia,organic,2483.33,organic_Colombia
2025-06-04,Colombia,paid_search,501.11,paid_search_Colombia
2025-06-04,Colombia,social,2420.58,social_Colombia
2025-06-04,México,organic,1536.77,organic_Mexico
2025-06-04,México,paid_search,2973.71,paid_search_Mexico
2025-06-04,México,social,1561.77,social_Mexico
2025-06-05,Argentina,organic,2236.3,organic_Argentina
2025-06-05,Argentina,paid_search,523.77,paid_search_Argentina
2025-06-05,Argentina,social,2544.31,social_Argentina
2025-06-05,Colombia,organic,2299.54,organic_Colombia
2025-06-05,Colombia,paid_search,597.26,paid_search_Colombia
2025-06-05,Colombia,social,1469.55,social_Colombia
2025-06-05,México,organic,2492.62,organic_Mexico
2025-06-05,México,paid_search,2019.64,paid_search_Mexico
2025-06-05,México,social,2219.87,social_Mexico
2025-06-06,Argentina,organic,2485.9,organic_Argentina
2025-06-06,Argentina,paid_search,1014.75,paid_search_Argentina
2025-06-06,Argentina,social,2983.78,social_Argentina
2025-06-06,Colombia,organic,2780.37,organic_Colombia
2025-06-06,Colombia,paid_search,1257.14,paid_search_Colombia
2025-06-06,Colombia,social,2852.37,social_Colombia
2025-06-06,México,organic,1610.46,organic_Mexico
2025-06-06,México,paid_search,2842.06,paid_search_Mexico
2025-06-06,México,social,1239.46,social_Mexico
2025-06-07,Argentina,organic,1116.45,organic_Argentina
2025-06-07,Argentina,paid_search,2597.03,paid_search_Argentina
2025-06-07,Argentina,social,2492.18,social_Argentina
2025-06-07,Colombia,organic,2888.17,organic_Colombia
2025-06-07,Colombia,paid_search,1153.74,paid_search_Colombia
2025-06-07,Colombia,social,1937.7,social_Colombia
2025-06-07,México,organic,2390.92,organic_Mexico
2025-06-07,México,paid_search,2486.44,paid_search_Mexico
2025-06-07,México,social,1639.31,social_Mexico
2025-06-08,Argentina,organic,1893.47,organic_Argentina
2025-06-08,Argentina,paid_search,2700.21,paid_search_Argentina
2025-06-08,Argentina,social,2005.16,social_Argentina
2025-06-08,Colombia,organic,2909.76,organic_Colombia
2025-06-08,Colombia,paid_search,502.16,paid_search_Colombia
2025-06-08,Colombia,social,807.17,social_Colombia
2025-06-08,México,organic,1674.24,organic_Mexico
2025-06-08,México,paid_search,1887.81,paid_search_Mexico
2025-06-08,México,social,2762.42,social_Mexico
2025-06-09,Argentina,organic,762.88,organic_Argentina
2025-06-09,Argentina,paid_search,1101.96,paid_search_Argentina
2025-06-09,Argentina,social,2775.27,social_Argentina
2025-06-09,Colombia,organic,1037.71,organic_Colombia
2025-06-09,Colombia,paid_search,1611.78,paid_search_Colombia
2025-06-09,Colombia,social,2854.66,social_Colombia
2025-06-09,México,organic,1256.45,organic_Mexico
2025-06-09,México,paid_search,2957.49,paid_search_Mexico
2025-06-09,México,social,1123.02,social_Mexico
2025-06-10,Argentina,organic,527.76,organic_Argentina
2025-06-10,Argentina,paid_search,684.98,paid_search_Argentina
2025-06-10,Argentina,social,1927.11,social_Argentina
2025-06-10,Colombia,organic,2227.03,organic_Colombia
2025-06-10,Colombia,paid_search,2773.81,paid_search_Colombia
2025-06-10,Colombia,social,2018.03,social_Colombia
2025-06-10,México,organic,2752.72,organic_Mexico
2025-06-10,México,paid_search,1688.89,paid_search_Mexico
2025-06-10,México,social,1272.65,social_Mexico
2025-06-11,Argentina,organic,986.14,organic_Argentina
2025-06-11,Argentina,paid_search,1927.7,paid_search_Argentina
2025-06-11,Argentina,social,2579.28,social_Argentina
2025-06-11,Colombia,organic,2112.63,organic_Colombia
2025-06-11,Colombia,paid_search,1298.34,paid_search_Colombia
2025-06-11,Colombia,social,2049.25,social_Colombia
2025-06-11,México,organic,912.34,organic_Mexico
2025-06-11,México,paid_search,524.14,paid_search_Mexico
2025-06-11,México,social,2277.27,social_Mexico
2025-06-12,Argentina,organic,1384.07,organic_Argentina
2025-06-12,Argentina,paid_search,2984.53,paid_search_Argentina
2025-06-12,Argentina,social,2811.33,social_Argentina
2025-06-12,Colombia,organic,1308.91,organic_Colombia
2025-06-12,Colombia,paid_search,1044.05,paid_search_Colombia
2025-06-12,Colombia,social,1803.99,social_Colombia
2025-06-12,México,organic,2889.05,organic_Mexico
2025-06-12,México,paid_search,1598.76,paid_search_Mexico
2025-06-12,México,social,1243.83,social_Mexico
2025-06-13,Argentina,organic,2306.18,organic_Argentina
2025-06-13,Argentina,paid_search,942.08,paid_search_Argentina
2025-06-13,Argentina,social,2132.96,social_Argentina
2025-06-13,Colombia,organic,543.52,organic_Colombia
2025-06-13,Colombia,paid_search,1228.95,paid_search_Colombia
2025-06-13,Colombia,social,1898.16,social_Colombia
2025-06-13,México,organic,2211.3,organic_Mexico
2025-06-13,México,paid_search,1032.4,paid_search_Mexico
2025-06-13,México,social,1603.73,social_Mexico
2025-06-14,Argentina,organic,2427.72,organic_Argentina
2025-06-14,Argentina,paid_search,518.16,paid_search_Argentina
2025-06-14,Argentina,social,2533.02,social_Argentina
2025-06-14,Colombia,organic,604.16,organic_Colombia
2025-06-14,Colombia,paid_search,2595.35,paid_search_Colombia
2025-06-14,Colombia,social,1715.34,social_Colombia
2025-06-14,México,organic,1816.1,organic_Mexico
2025-06-14,México,paid_search,820.87,paid_search_Mexico
2025-06-14,México,social,1961.57,social_Mexico
2025-06-15,Argentina,organic,1865.91,organic_Argentina
2025-06-15,Argentina,paid_search,2844.48,paid_search_Argentina
2025-06-15,Argentina,social,2870.27,social_Argentina
2025-06-15,Colombia,organic,2891.53,organic_Colombia
2025-06-15,Colombia,paid_search,2538.57,paid_search_Colombia
2025-06-15,Colombia,social,731.83,social_Colombia
2025-06-15,México,organic,2553.92,organic_Mexico
2025-06-15,México,paid_search,1021.85,paid_search_Mexico
2025-06-15,México,social,1814.57,social_Mexico
2025-06-16,Argentina,organic,732.09,organic_Argentina
2025-06-16,Argentina,paid_search,992.57,paid_search_Argentina
2025-06-16,Argentina,social,2621.25,social_Argentina
2025-06-16,Colombia,organic,1126.89,organic_Colombia
2025-06-16,Colombia,paid_search,2119.47,paid_search_Colombia
2025-06-16,Colombia,social,1008.3,social_Colombia
2025-06-16,México,organic,2795.74,organic_Mexico
2025-06-16,México,paid_search,2636.82,paid_search_Mexico
2025-06-16,México,social,1619.8,social_Mexico
2025-06-17,Argentina,organic,1307.51,organic_Argentina
2025-06-17,Argentina,paid_search,842.72,paid_search_Argentina
2025-06-17,Argentina,social,841.3,social_Argentina
2025-06-17,Colombia,organic,2806.85,organic_Colombia
2025-06-17,Colombia,paid_search,2593.84,paid_search_Colombia
2025-06-17,Colombia,social,2328.96,social_Colombia
2025-06-17,México,organic,1076.9,organic_Mexico
2025-06-17,México,paid_search,2611.28,paid_search_Mexico
2025-06-17,México,social,559.38,social_Mexico
2025-06-18,Argentina,organic,2457.2,organic_Argentina
2025-06-18,Argentina,paid_search,2445.88,paid_search_Argentina
2025-06-18,Argentina,social,2330.78,social_Argentina
2025-06-18,Colombia,organic,814.26,organic_Colombia
2025-06-18,Colombia,paid_search,2220.44,paid_search_Colombia
2025-06-18,Colombia,social,802.92,social_Colombia
2025-06-18,México,organic,1378.56,organic_Mexico
2025-06-18,México,paid_search,1116.95,paid_search_Mexico
2025-06-18,México,social,954.14,social_Mexico
2025-06-19,Argentina,organic,936.72,organic_Argentina
2025-06-19,Argentina,paid_search,1731.35,paid_search_Argentina
2025-06-19,Argentina,social,785.3,social_Argentina
2025-06-19,Colombia,organic,863.35,organic_Colombia
2025-06-19,Colombia,paid_search,1876.5,paid_search_Colombia
2025-06-19,Colombia,social,832.89,social_Colombia
2025-06-19,México,organic,1956.53,organic_Mexico
2025-06-19,México,paid_search,749.69,paid_search_Mexico
2025-06-19,México,social,1757.67,social_Mexico
2025-06-20,Argentina,organic,1517.75,organic_Argentina
2025-06-20,Argentina,paid_search,2499.17,paid_search_Argentina
2025-06-20,Argentina,social,1106.19,social_Argentina
2025-06-20,Colombia,organic,1980.55,organic_Colombia
2025-06-20,Colombia,paid_search,2529.79,paid_search_Colombia
2025-06-20,Colombia,social,691.0,social_Colombia
2025-06-20,México,organic,1653.3,organic_Mexico
2025-06-20,México,paid_search,664.77,paid_search_Mexico
2025-06-20,México,social,2609.28,social_Mexico
2025-06-21,Argentina,organic,2446.27,organic_Argentina
2025-06-21,Argentina,paid_search,2395.77,paid_search_Argentina
2025-06-21,Argentina,social,1958.27,social_Argentina
2025-06-21,Colombia,organic,644.86,organic_Colombia
2025-06-21,Colombia,paid_search,2932.41,paid_search_Colombia
2025-06-21,Colombia,social,501.2,social_Colombia
2025-06-21,México,organic,1279.96,organic_Mexico
2025-06-21,México,paid_search,2906.57,paid_search_Mexico
2025-06-21,México,social,1648.41,social_Mexico
2025-06-22,Argentina,organic,1051.75,organic_Argentina
2025-06-22,Argentina,paid_search,1208.51,paid_search_Argentina
2025-06-22,Argentina,social,2971.94,social_Argentina
2025-06-22,Colombia,organic,2624.19,organic_Colombia
2025-06-22,Colombia,paid_search,2886.89,paid_search_Colombia
2025-06-22,Colombia,social,2249.27,social_Colombia
2025-06-22,México,organic,2326.95,organic_Mexico
2025-06-22,México,paid_search,645.63,paid_search_Mexico
2025-06-22,México,social,2318.65,social_Mexico
2025-06-23,Argentina,organic,2223.45,organic_Argentina
2025-06-23,Argentina,paid_search,1762.47,paid_search_Argentina
2025-06-23,Argentina,social,1278.59,social_Argentina
2025-06-23,Colombia,organic,2112.28,organic_Colombia
2025-06-23,Colombia,paid_search,1505.72,paid_search_Colombia
2025-06-23,Colombia,social,2059.52,social_Colombia
2025-06-23,México,organic,1971.96,organic_Mexico
2025-06-23,México,paid_search,1971.58,paid_search_Mexico
2025-06-23,México,social,2203.73,social_Mexico
2025-06-24,Argentina,organic,874.55,organic_Argentina
2025-06-24,Argentina,paid_search,1275.32,paid_search_Argentina
2025-06-24,Argentina,social,1307.17,social_Argentina
2025-06-24,Colombia,organic,2177.79,organic_Colombia
2025-06-24,Colombia,paid_search,2921.33,paid_search_Colombia
2025-06-24,Colombia,social,2656.93,social_Colombia
2025-06-24,México,organic,613.19,organic_Mexico
2025-06-24,México,paid_search,753.98,paid_search_Mexico
2025-06-24,México,social,1732.11,social_Mexico
2025-06-25,Argentina,organic,2107.53,organic_Argentina
2025-06-25,Argentina,paid_search,1993.72,paid_search_Argentina
2025-06-25,Argentina,social,1721.23,social_Argentina
2025-06-25,Colombia,organic,971.62,organic_Colombia
2025-06-25,Colombia,paid_search,1223.97,paid_search_Colombia
2025-06-25,Colombia,social,972.8,social_Colombia
2025-06-25,México,organic,2716.71,organic_Mexico
2025-06-25,México,paid_search,1350.21,paid_search_Mexico
2025-06-25,México,social,1153.8,social_Mexico
2025-06-26,Argentina,organic,1340.69,organic_Argentina
